Literature,0.001183464390050699
Poetry,0.001177600898444839
Investment,0.001169060603100328
Insurance,0.001166615822838678
"New Haven, Connecticut",0.00116474032932236
Archaeology,0.001163875302026298
Wealth,0.001162541951558072
Game theory,0.001162515237136046
Federal government of the United States,0.00116054615459849
Trade,0.001158857134483915
Mining,0.001156700829775968
National Bureau of Economic Research,0.001155291515743323
Bankruptcy,0.001152608531934999
Graduate school,0.001146795026957161
Military,0.001146347726679674
Teaching assistant,0.001146248728399648
Bond market,0.001143091292087393
College,0.00114062949066931
Social class,0.001140522970479731
World War I,0.001139709398785497
Debt,0.001136761255293812
Leverage (finance),0.001136423824454958
Justice,0.001129777038080282
Perennial plant,0.001119280179937944
Real estate,0.001117266770011908
Price,0.001116447109948887
Intellectual property,0.001114073788702898
England,0.001108579075337947
Classical antiquity,0.001095919867033977
History,0.001084794550869422
Time,0.001077594751935882
Contract,0.001072370454817548
title,pageRank
The Gospel of Wealth,0.01580301402013038
Yale College,0.01050994738273578
Robert J. Shiller,0.009177285594456429
Haiti,0.007634714911315175
Chicago Mercantile Exchange,0.00752349643264317
American International Group,0.006883448395239218
Investment banking,0.006424322702861355
World War II,0.005705802286038802
Forbes,0.005562263576387917
John Geanakoplos,0.005427214633930259
Great Depression,0.00532688386038309
Carnegie Mellon University,0.00523733086424076
Andrew Carnegie,0.005080224029098137
Franco Modigliani,0.005080014217480546
Mutual fund,0.004922051383299671
Mathematics,0.004632113538473969
Bill Gates,0.004599125060339243
Hong Kong,0.004439703080640072
Goldman Sachs,0.004405014729585721
Laura Cha,0.004238774047547615
Yale School of Management,0.004100732112480363
London Stock Exchange,0.004003405202705037
Lake Carnegie (New Jersey),0.003982532807883859
Finance,0.003951742271844502
Karl Marx,0.003663111004286781
Jeremy Siegel,0.00364528141068115
New York Stock Exchange,0.003602923339974904
Carnegie Steel Company,0.003591157221260123
Institutional investor,0.003509834053308003
China,0.003469834649322433
Futures contract,0.003459956783658495
Basel III,0.003392103803958526
Thomas Edison,0.003352687635758174
Astronomy,0.003268155727227062
Bureau of Labor Statistics,0.003227243255495398
Basel,0.003211122187473963
Capitalism,0.003187554825872777
Economics,0.003169256372834887
Ben Bernanke,0.003146396226126514
Law of large numbers,0.003126754947413785
Capital asset pricing model,0.003105766370761635
Steven Spielberg,0.003102947379284527
Open market operation,0.003025099717686256
Oprah Winfrey,0.002990870069583136
Finance capitalism,0.002968622430523459
Forbes 400,0.002954272753862193
Physics,0.002935094409428466
Money multiplier,0.002932826389412449
Financial regulation,0.002930444470786549
European Parliament,0.002919489270643697
Connecticut Colony,0.002878903180104325
Option (finance),0.002838774947357122
China Securities Regulatory Commission,0.002830274563897454
Warren Buffett,0.002826663392347958
Seoul,0.002824025856403662
University of Bonn,0.002748411683354476
Monetary policy,0.002741881640425235
Chicago,0.00273871990184581
Dan Cody,0.002715260866686516
Carnegie Hall,0.002712312714836069
Think tank,0.002693930174606147
Financial market,0.002680708621146383
Wall Street Crash of 1929,0.002662370512286653
Massage,0.002655977848451012
Karl E. Case,0.002649655337728324
United States,0.002590516354623745
David F. Swensen,0.002559475451309079
University College London,0.002553170336659318
Jerry Seinfeld,0.00253823459206592
Natural selection,0.002528060514708236
Financial crisis of 2007–2008,0.002505126412048635
Switzerland,0.00248286469730088
Ancient Greece,0.002413553406968335
Stock exchange,0.002388771964421874
Frank J. Fabozzi,0.002370401876501195
State of nature,0.002332654423940038
Wharton School of the University of Pennsylvania,0.002331545695887552
Conspicuous consumption,0.00230620057697934
Council on Foreign Relations,0.002264474252358749
G20,0.002243396749858149
Executive Council of Hong Kong,0.002241652464147228
Ancient Rome,0.002216252522359388
Sumptuary law,0.002210378446909664
Oxymoron,0.002163147739676521
Nonprofit organization,0.002130294441063582
Massachusetts Institute of Technology,0.002128527514204872
Mathematical economics,0.002120624195097777
National People's Congress,0.002061668877200753
Robert Frank,0.002049552790742147
Maurice R. Greenberg,0.002047073161106047
Connecticut,0.002043238342070542
Mechanical engineering,0.002037094360349451
Public finance,0.002027683205387446
Information technology,0.002019384406829555
"New Haven, Connecticut",0.002016711322565994
Bilkent University,0.002016663274884679
Federal Reserve,0.00200003954697077
Nobel Prize,0.001998445654785455
Mervyn King (darts player),0.001988744601430181
Psychology,0.001962122815292996
Dodd–Frank Wall Street Reform and Consumer Protection Act,0.001944459720941115
2010 Haiti earthquake,0.001919516338164782
Yale University,0.001891412492858442
Turkey,0.001871941294995728
Time (magazine),0.001868326760612597
Futures exchange,0.001839729825425422
Gospel music,0.001793720458877905
Forward (association football),0.00178582562118617
Liberal arts education,0.00178268174479174
Developing country,0.001777031436374972
Bond (finance),0.001770804938521995
Insurance,0.001770717490511645
Vocational school,0.001770421833047539
European Union,0.001768644663871675
Municipal bond,0.001752539921850318
Internet,0.001748883273578726
Diversification (finance),0.001735144698160891
Rome,0.001732963322464228
Probability theory,0.001731355389357823
California,0.001723806761546652
Astronomer,0.001718539999231924
San Francisco,0.00171010092883666
Philosophy,0.001680478819687623
Leverage (American TV series),0.001678105852812042
Sociology,0.001676053480775445
Asset,0.00167560481464215
Teaching assistant,0.00166927899673592
Germany,0.001669189440443525
Science,0.001666847471266619
Social science,0.001660617712442139
Stock market,0.001659273229308136
Age of Enlightenment,0.001655954035109434
Nuclear power,0.001653434063216297
Engineering,0.001646006716562575
Culture,0.001632899605864638
Financial endowment,0.001625325536906759
New York City,0.001603239203504448
Financial crisis,0.001602762006017867
Security (finance),0.001599611135555032
Technology,0.001579298517059678
Mortgage loan,0.001577407772464824
Forward market,0.001569353741295351
Real estate,0.001548908089494911
London,0.001537664010963437
Bank regulation,0.001521200841155259
Stock,0.001518654940345025
Chief executive officer,0.001512596495227656
University,0.001511409347775689
Problem set,0.00150455246574142
CBS News,0.001499474003938758
Government,0.001484365118022223
Tax,0.001478778169411539
Liberalism,0.001470087841730002
Multinational corporation,0.001460885949093691
Education,0.001459105947364324
Jargon,0.001450186576422052
Globalization,0.00144612673343796
Caribbean,0.001441926596255723
The Guardian,0.001441238605721604
Risk management,0.001435408975509455
Business,0.001432887783003118
Stock certificate,0.001426825494329238
Scientific method,0.001425687819098881
Social Security (United States),0.001416910031576675
Mergers and acquisitions,0.001409454880732986
Doctor of Philosophy,0.001390120659325881
Bankruptcy,0.001381657154141652
Ethics,0.001375447179888659
Society,0.001373613233642327
Central bank,0.001370511761698254
Unemployment,0.001367035984755188
Money,0.001364675882507768
Undergraduate education,0.001347097494099569
Literature,0.001343927923580213
Theory,0.001336007644437223
Politics,0.001331972211599981
Debt,0.001327351212911141
Financial institution,0.001323132730645472
Hermit,0.001319200876986966
Capital (economics),0.001318332801511318
Building code,0.001305339774020329
Risk,0.001304226443795942
President of the United States,0.001301009240182404
Cash flow,0.001299491181245485
Statistics,0.001298639438305447
Vocational education,0.001297822884701692
Textbook,0.001287822661316005
History,0.001285656452827416
Professor,0.001283879399380898
Sovereign state,0.00127867540030221
Knowledge,0.001278366781412383
Corporation,0.001277838815747155
S&P Global Ratings,0.001277410498260377
Political science,0.001275155902064378
Probability,0.001270688314387736
Bank,0.001266088670175338
Climate change,0.001258298383923756
Oklahoma,0.001256914646673536
Nature (journal),0.001250743177312519
Morality,0.001248916290243368
Casino,0.00124661622145532
Poverty,0.001233784585635768
Civilization,0.00122711839759824
Social class,0.00122509787743644
Financial instrument,0.001224294133312566
Employment,0.001223825931719768
Mining,0.001220989340857609
Great Recession,0.001207685583344037
Communism,0.001205323356224817
Art,0.001205318009243311
Wall Street,0.001200495071572135
Economy,0.001199728884257531
Trade,0.001198092428725138
United States Congress,0.001197451064281047
Airplane,0.001197004653875185
Bank run,0.00119281753455095
Investment,0.001187900383176818
Lobbying,0.001187834949421623
Wealth,0.001185804288073244
Law,0.001184345517870561
Justice,0.001183401325234098
Asset pricing,0.001182254096795817
Philanthropy,0.001177094287032528
Shareholder,0.001175033936840879
United States dollar,0.001168126313323812
Economic growth,0.001164870877173594
People (magazine),0.001163552146690044
Productivity,0.001160729583114961
Outline (list),0.001159221502207419
Energy,0.001147439731807906
Developed country,0.001140780390389585
Car,0.001140096070245373
Frank Jones (politician),0.001139619798614249
Quantitative easing,0.001135670057434345
Thesis,0.001135151668735753
Bailout,0.001127604334290297
Interest,0.001116413387945344
Entrepreneurship,0.001114939403931097
Derivative (finance),0.001112497649047953
Manufacturing,0.001109967561232324
Film,0.001109399383714206
Newline,0.001108220619299502
Baseball,0.001104045895580673
Computer,0.001100935863988004
Free market,0.001100242723676775
Human,0.00109558623142466
Information,0.001085949982519242
Federal government of the United States,0.001080316621823495
Aristocracy,0.0010768758683388
Feudalism,0.001072222891789224
Mobile phone,0.001070604981997549
Regulation,0.001066172532282598
Conflict of interest,0.001063282627004453
Writing,0.001057289471813605
Behavioral economics,0.001056521352321978
Dissolution of the Soviet Union,0.001055813693566756
Euphoria,0.001055529975809242
College,0.001049047967134078
Contract,0.001048504923298027
Human rights,0.001044475260302056
Construction,0.001042752430225822
Economic bubble,0.001034859804939218
Correlation,0.001034477656594869
Conscription,0.001030822004343618
Archaeology,0.001028032311859125
Profession,0.001009082738686164
Life (magazine),0.001008304402040944
Free will,0.0009972250540119653
